species,Phylum,window_label,cell_id,n_obs,tgb,n_corr,p_corr
Procambarus clarkii,Arthropoda,2020-2024,4105,4,661,0.6158331734941604,0.006051437216338881
Procambarus clarkii,Arthropoda,2020-2024,4107,4,279,0.7098756620389566,0.014336917562724014
Procambarus clarkii,Arthropoda,2020-2024,4108,2,7274,0.2249162416741661,2.7495188342040145e-4
Procambarus clarkii,Arthropoda,2020-2024,4109,1,735,0.15148691713728024,0.0013605442176870747
Procambarus clarkii,Arthropoda,2020-2024,4115,1,55,0.24842549839846914,0.01818181818181818
Procambarus clarkii,Arthropoda,2020-2024,4124,1,21,0.32351545314867247,0.047619047619047616
Procambarus clarkii,Arthropoda,2020-2024,4131,1,12,0.3898712452512801,0.08333333333333333
Procambarus clarkii,Arthropoda,2020-2024,4139,1,240,0.18232215561052253,0.004166666666666667
Procambarus clarkii,Arthropoda,2020-2024,4159,1,36,0.2769378934088574,0.027777777777777776
Procambarus clarkii,Arthropoda,2020-2024,4160,1,21,0.32351545314867247,0.047619047619047616
Procambarus clarkii,Arthropoda,2020-2024,4165,1,165,0.1956186206621379,0.006060606060606061
Procambarus clarkii,Arthropoda,2020-2024,4167,2,101,0.432434974375507,0.019801980198019802
Procambarus clarkii,Arthropoda,2020-2024,4168,1,73,0.23233849357411737,0.0136986301369863
Procambarus clarkii,Arthropoda,2020-2024,4242,3,761,0.4520832069434258,0.003942181340341655
Procambarus clarkii,Arthropoda,2020-2024,4245,1,593,0.15657098717496845,0.0016863406408094434
Procambarus clarkii,Arthropoda,2020-2024,4249,1,293,0.17594545003953502,0.0034129692832764505
Procambarus clarkii,Arthropoda,2020-2024,4250,5,384,0.8398783182945728,0.013020833333333334
Procambarus clarkii,Arthropoda,2020-2024,4253,1,34,0.28126641406272834,0.029411764705882353
Procambarus clarkii,Arthropoda,2020-2024,4272,1,10,0.4170323914242463,0.1
Procambarus clarkii,Arthropoda,2020-2024,4276,1,63,0.24044917348149392,0.015873015873015872
Procambarus clarkii,Arthropoda,2020-2024,4277,1,101,0.2162174871877535,0.009900990099009901
Procambarus clarkii,Arthropoda,2020-2024,4377,3,1193,0.42342593878232665,0.002514668901927913
Procambarus clarkii,Arthropoda,2020-2024,4378,2,1114,0.28503794426398815,0.0017953321364452424
Procambarus clarkii,Arthropoda,2020-2024,4380,2,1260,0.2801253709403112,0.0015873015873015873
Procambarus clarkii,Arthropoda,2020-2024,4381,4,1181,0.5653739656412553,0.003386960203217612
Procambarus clarkii,Arthropoda,2020-2024,4390,1,147,0.20011157125545861,0.006802721088435374
Procambarus clarkii,Arthropoda,2020-2024,4392,6,135,1.221335538431789,0.044444444444444446
Procambarus clarkii,Arthropoda,2020-2024,4434,2,34,0.5625328281254567,0.058823529411764705
Procambarus clarkii,Arthropoda,2020-2024,4435,1,53,0.2506903984389969,0.018867924528301886
Procambarus clarkii,Arthropoda,2020-2024,4513,4,5238,0.46707768385083853,7.636502481863307e-4
Procambarus clarkii,Arthropoda,2020-2024,4514,2,2882,0.25104854511818414,6.939625260235947e-4
Procambarus clarkii,Arthropoda,2020-2024,4515,1,266,0.17897896820764045,0.0037593984962406013
Procambarus clarkii,Arthropoda,2020-2024,4516,2,403,0.333254747533711,0.004962779156327543
Procambarus clarkii,Arthropoda,2020-2024,4525,1,339,0.17155761360662464,0.0029498525073746312
Procambarus clarkii,Arthropoda,2020-2024,4531,1,374,0.16872152539414745,0.00267379679144385
Procambarus clarkii,Arthropoda,2020-2024,4532,2,130,0.4102398051627499,0.015384615384615385
Procambarus clarkii,Arthropoda,2020-2024,4537,1,3,0.7213475204444817,0.3333333333333333
Procambarus clarkii,Arthropoda,2020-2024,4574,1,109,0.21274421382066935,0.009174311926605505
Procambarus clarkii,Arthropoda,2020-2024,4649,4,1468,0.5485209890004988,0.0027247956403269754
Procambarus clarkii,Arthropoda,2020-2024,4650,17,17473,1.7402931213486061,9.729296629084874e-4
Procambarus clarkii,Arthropoda,2020-2024,4651,4,819,0.596186996019621,0.004884004884004884
Procambarus clarkii,Arthropoda,2020-2024,4668,1,37,0.2749075777424936,0.02702702702702703
Procambarus clarkii,Arthropoda,2020-2024,4675,3,55,0.7452764951954074,0.05454545454545454
Procambarus clarkii,Arthropoda,2020-2024,4705,1,19,0.33380820069533407,0.05263157894736842
Procambarus clarkii,Arthropoda,2020-2024,4706,1,134,0.20386217799573403,0.007462686567164179
Procambarus clarkii,Arthropoda,2020-2024,4707,1,72,0.23307527170850925,0.013888888888888888
Procambarus clarkii,Arthropoda,2020-2024,4709,1,33,0.2835784920513334,0.030303030303030304
Procambarus clarkii,Arthropoda,2020-2024,4710,1,62,0.24136313830927508,0.016129032258064516
Procambarus clarkii,Arthropoda,2020-2024,4728,1,68,0.23617733727628992,0.014705882352941176
Procambarus clarkii,Arthropoda,2020-2024,4785,8,804,1.1956641134704091,0.009950248756218905
Procambarus clarkii,Arthropoda,2020-2024,4791,1,499,0.1609111924940025,0.002004008016032064
Procambarus clarkii,Arthropoda,2020-2024,4796,5,139,1.0118093484716124,0.03597122302158273
Procambarus clarkii,Arthropoda,2020-2024,4807,1,5,0.5581106265512472,0.2
Procambarus clarkii,Arthropoda,2020-2024,4808,1,13,0.3789231816899512,0.07692307692307693
Procambarus clarkii,Arthropoda,2020-2024,4818,1,452,0.1635084431645399,0.0022123893805309734
Procambarus clarkii,Arthropoda,2020-2024,4820,1,13,0.3789231816899512,0.07692307692307693
Procambarus clarkii,Arthropoda,2020-2024,4844,10,630,1.5510354577870902,0.015873015873015872
Procambarus clarkii,Arthropoda,2020-2024,4845,1,63,0.24044917348149392,0.015873015873015872
Procambarus clarkii,Arthropoda,2020-2024,4849,1,2,0.9102392266268373,0.5
Procambarus clarkii,Arthropoda,2020-2024,4852,3,54,0.7486275438876355,0.05555555555555555
Procambarus clarkii,Arthropoda,2020-2024,4854,2,1409,0.2758109019204195,0.0014194464158978
Procambarus clarkii,Arthropoda,2020-2024,4870,1,277,0.17769497622489946,0.0036101083032490976
Procambarus clarkii,Arthropoda,2020-2024,4921,1,161,0.1965564746312216,0.006211180124223602
Procambarus clarkii,Arthropoda,2020-2024,4924,1,1342,0.13883757304629368,7.451564828614009e-4
Procambarus clarkii,Arthropoda,2020-2024,4932,1,13,0.3789231816899512,0.07692307692307693
Procambarus clarkii,Arthropoda,2020-2024,4948,1,3,0.7213475204444817,0.3333333333333333
Procambarus clarkii,Arthropoda,2020-2024,4991,1,10,0.4170323914242463,0.1
Procambarus clarkii,Arthropoda,2020-2024,5017,2,826,0.2977163062631946,0.002421307506053269
Procambarus clarkii,Arthropoda,2020-2024,5018,14,680,2.1460667259669974,0.020588235294117647
Procambarus clarkii,Arthropoda,2020-2024,5019,11,2745,1.3892571496785449,0.004007285974499089
Procambarus clarkii,Arthropoda,2020-2024,5020,1,2225,0.12973598737743972,4.4943820224719103e-4
Procambarus clarkii,Arthropoda,2020-2024,5057,6,326,1.0362765585432685,0.018404907975460124
Procambarus clarkii,Arthropoda,2020-2024,5072,1,21,0.32351545314867247,0.047619047619047616
Procambarus clarkii,Arthropoda,2020-2024,5119,3,184,0.574673470645076,0.016304347826086956
Procambarus clarkii,Arthropoda,2020-2024,5130,4,6031,0.4595147985015907,6.63239927043608e-4
Procambarus clarkii,Arthropoda,2020-2024,5131,1,9573,0.10908924653168896,1.0446046171524079e-4
Procambarus clarkii,Arthropoda,2020-2024,5150,2,476,0.32427963556396244,0.004201680672268907
Procambarus clarkii,Arthropoda,2020-2024,5151,9,950,1.3124289528119986,0.009473684210526316
Procambarus clarkii,Arthropoda,2020-2024,5154,15,1350,2.08084777859172,0.011111111111111112
Procambarus clarkii,Arthropoda,2020-2024,5155,36,5049,4.221812369638525,0.0071301247771836
Procambarus clarkii,Arthropoda,2020-2024,5156,20,3200,2.4779405861651567,0.00625
Procambarus clarkii,Arthropoda,2020-2024,5191,1,528,0.1594644944519005,0.001893939393939394
Procambarus clarkii,Arthropoda,2020-2024,5192,13,2547,1.6575154776669758,0.005104043973301924
Procambarus clarkii,Arthropoda,2020-2024,5193,5,969,0.7270299181566753,0.005159958720330237
Procambarus clarkii,Arthropoda,2020-2024,5203,2,6,1.0277966847395015,0.3333333333333333
Procambarus clarkii,Arthropoda,2020-2024,5281,3,1113,0.42761159810932714,0.0026954177897574125
Procambarus clarkii,Arthropoda,2020-2024,5286,1,1449,0.13737549111530864,6.901311249137336e-4
Procambarus clarkii,Arthropoda,2020-2024,5287,3,890,0.4416737154651442,0.0033707865168539327
Procambarus clarkii,Arthropoda,2020-2024,5288,3,2344,0.3865959114610787,0.001279863481228669
Procambarus clarkii,Arthropoda,2020-2024,5289,4,748,0.6043447263838749,0.0053475935828877
Procambarus clarkii,Arthropoda,2020-2024,5290,5,4526,0.5939783839413888,0.001104728236853734
Procambarus clarkii,Arthropoda,2020-2024,5291,81,3017,10.109394078663247,0.02684786211468346
Procambarus clarkii,Arthropoda,2020-2024,5327,2,1158,0.28347431849007365,0.0017271157167530224
Procambarus clarkii,Arthropoda,2020-2024,5329,15,334,2.57992143758965,0.04491017964071856
Procambarus clarkii,Arthropoda,2020-2024,5335,1,49,0.25562221863533147,0.02040816326530612
Procambarus clarkii,Arthropoda,2020-2024,5395,1,223,0.18478666018026316,0.004484304932735426
Procambarus clarkii,Arthropoda,2020-2024,5404,1,164,0.19585011338479313,0.006097560975609756
Procambarus clarkii,Arthropoda,2020-2024,5406,1,75,0.23090777506376875,0.013333333333333334
Procambarus clarkii,Arthropoda,2020-2024,5409,9,18273,0.9171287959855243,4.925299622393696e-4
Procambarus clarkii,Arthropoda,2020-2024,5417,10,428,1.6497683863384653,0.02336448598130841
Procambarus clarkii,Arthropoda,2020-2024,5418,6,2181,0.780437332394989,0.002751031636863824
Procambarus clarkii,Arthropoda,2020-2024,5419,3,6692,0.34056784645105637,4.4829647340107593e-4
Procambarus clarkii,Arthropoda,2020-2024,5420,8,1041,1.1512618109117423,0.007684918347742555
Procambarus clarkii,Arthropoda,2020-2024,5421,3,1160,0.4251075922912641,0.002586206896551724
Procambarus clarkii,Arthropoda,2020-2024,5424,1,3904,0.12091879329209385,2.5614754098360657e-4
Procambarus clarkii,Arthropoda,2020-2024,5425,17,314,2.955199537205755,0.054140127388535034
Procambarus clarkii,Arthropoda,2020-2024,5426,18,4726,2.1273965340089838,0.003808717731696995
Procambarus clarkii,Arthropoda,2020-2024,5427,16,508,2.567209539094645,0.031496062992125984
Procambarus clarkii,Arthropoda,2020-2024,5428,1,1072,0.14330314846776426,9.328358208955224e-4
Procambarus clarkii,Arthropoda,2020-2024,5462,10,1441,1.374799803434814,0.006939625260235947
Procambarus clarkii,Arthropoda,2020-2024,5463,7,1684,0.9421872753471717,0.004156769596199525
Procambarus clarkii,Arthropoda,2020-2024,5464,1,130,0.20511990258137494,0.007692307692307693
Procambarus clarkii,Arthropoda,2020-2024,5465,12,70,2.815130468659327,0.17142857142857143
Procambarus clarkii,Arthropoda,2020-2024,5470,2,728,0.30341307554227914,0.0027472527472527475
Procambarus clarkii,Arthropoda,2020-2024,5471,3,44,0.7880919330415892,0.06818181818181818
Procambarus clarkii,Arthropoda,2020-2024,5478,1,452,0.1635084431645399,0.0022123893805309734
Procambarus clarkii,Arthropoda,2020-2024,5530,4,1343,0.5552929080964145,0.0029784065524944155
Procambarus clarkii,Arthropoda,2020-2024,5544,1,860,0.14797070377527655,0.0011627906976744186
Procambarus clarkii,Arthropoda,2020-2024,5548,8,93,1.7608366578412713,0.08602150537634409
Procambarus clarkii,Arthropoda,2020-2024,5551,2,70,0.46918841144322115,0.02857142857142857
Procambarus clarkii,Arthropoda,2020-2024,5552,3,168,0.58480686787692,0.017857142857142856
Procambarus clarkii,Arthropoda,2020-2024,5553,6,495,0.9667166036210995,0.012121212121212121
Procambarus clarkii,Arthropoda,2020-2024,5556,11,1004,1.5912641748207301,0.010956175298804782
Procambarus clarkii,Arthropoda,2020-2024,5557,2,2076,0.26182534758802545,9.633911368015414e-4
Procambarus clarkii,Arthropoda,2020-2024,5559,10,471,1.6241731575520324,0.021231422505307854
Procambarus clarkii,Arthropoda,2020-2024,5560,14,397,2.338613921508389,0.03526448362720403
Procambarus clarkii,Arthropoda,2020-2024,5561,46,1622,6.222917147994066,0.02836004932182491
Procambarus clarkii,Arthropoda,2020-2024,5562,6,176,1.159162758032603,0.03409090909090909
Procambarus clarkii,Arthropoda,2020-2024,5563,26,792,3.8946507624317888,0.03282828282828283
Procambarus clarkii,Arthropoda,2020-2024,5564,14,1827,1.8639384195014892,0.007662835249042145
Procambarus clarkii,Arthropoda,2020-2024,5598,1,51,0.2530848692773169,0.0196078431372549
Procambarus clarkii,Arthropoda,2020-2024,5599,1,229,0.18388845457974975,0.004366812227074236
Procambarus clarkii,Arthropoda,2020-2024,5600,1,656,0.15413820974492828,0.001524390243902439
Procambarus clarkii,Arthropoda,2020-2024,5601,2,247,0.3627506751386159,0.008097165991902834
Procambarus clarkii,Arthropoda,2020-2024,5605,1,35,0.2790553132756236,0.02857142857142857
Procambarus clarkii,Arthropoda,2020-2024,5608,1,486,0.16159620535101937,0.00205761316872428
Procambarus clarkii,Arthropoda,2020-2024,5610,1,105,0.21443402172070247,0.009523809523809525
Procambarus clarkii,Arthropoda,2020-2024,5613,1,11,0.40242960438184466,0.09090909090909091
Procambarus clarkii,Arthropoda,2020-2024,5614,1,50,0.25433477814404226,0.02
Procambarus clarkii,Arthropoda,2020-2024,5621,1,1,1.4426950408889634,1
Procambarus clarkii,Arthropoda,2020-2024,5625,13,297,2.2818653109331715,0.04377104377104377
Procambarus clarkii,Arthropoda,2020-2024,5626,2,68,0.47235467455257985,0.029411764705882353
Procambarus clarkii,Arthropoda,2020-2024,5661,1,3,0.7213475204444817,0.3333333333333333
Procambarus clarkii,Arthropoda,2020-2024,5676,1,21,0.32351545314867247,0.047619047619047616
Procambarus clarkii,Arthropoda,2020-2024,5679,1,51,0.2530848692773169,0.0196078431372549
Procambarus clarkii,Arthropoda,2020-2024,5680,4,142,0.8059893665844053,0.028169014084507043
Procambarus clarkii,Arthropoda,2020-2024,5681,1,147,0.20011157125545861,0.006802721088435374
Procambarus clarkii,Arthropoda,2020-2024,5688,5,634,0.7747583723655924,0.007886435331230283
Procambarus clarkii,Arthropoda,2020-2024,5689,2,600,0.3125686217774746,0.0033333333333333335
Procambarus clarkii,Arthropoda,2020-2024,5690,8,162,1.5705520853246666,0.04938271604938271
Procambarus clarkii,Arthropoda,2020-2024,5692,1,1002,0.1447020780639251,9.98003992015968e-4
Procambarus clarkii,Arthropoda,2020-2024,5696,17,1709,2.2836421511994156,0.00994733762434172
Procambarus clarkii,Arthropoda,2020-2024,5697,28,326,4.835957273201919,0.08588957055214724
Procambarus clarkii,Arthropoda,2020-2024,5698,8,232,1.4676102669514177,0.034482758620689655
Procambarus clarkii,Arthropoda,2020-2024,5699,3,187,0.5729080970046118,0.016042780748663103
Procambarus clarkii,Arthropoda,2020-2024,5734,5,132,1.0224218903197444,0.03787878787878788
Procambarus clarkii,Arthropoda,2020-2024,5739,1,131,0.204800443649844,0.007633587786259542
Procambarus clarkii,Arthropoda,2020-2024,5740,1,367,0.16925964148870362,0.0027247956403269754
Procambarus clarkii,Arthropoda,2020-2024,5749,1,14,0.36926937306885504,0.07142857142857142
Procambarus clarkii,Arthropoda,2020-2024,5750,1,39,0.2710850306818168,0.02564102564102564
Procambarus clarkii,Arthropoda,2020-2024,5814,7,152,1.3915289502394625,0.046052631578947366
Procambarus clarkii,Arthropoda,2020-2024,5815,7,135,1.4248914615037538,0.05185185185185185
Procambarus clarkii,Arthropoda,2020-2024,5816,3,161,0.5896694238936648,0.018633540372670808
Procambarus clarkii,Arthropoda,2020-2024,5817,3,292,0.5281529640908463,0.010273972602739725
Procambarus clarkii,Arthropoda,2020-2024,5824,12,1076,1.718721322223452,0.011152416356877323
Procambarus clarkii,Arthropoda,2020-2024,5825,16,862,2.366718719356524,0.018561484918793503
Procambarus clarkii,Arthropoda,2020-2024,5826,4,2100,0.5228642865820958,0.0019047619047619048
Procambarus clarkii,Arthropoda,2020-2024,5830,1,1397,0.1380681900364647,7.158196134574087e-4
Procambarus clarkii,Arthropoda,2020-2024,5831,2,362,0.3393049399972745,0.0055248618784530384
Procambarus clarkii,Arthropoda,2020-2024,5832,34,868,5.024128283530271,0.03917050691244239
Procambarus clarkii,Arthropoda,2020-2024,5833,14,797,2.095147032681125,0.01756587202007528
Procambarus clarkii,Arthropoda,2020-2024,5834,3,2282,0.3879354332092393,0.0013146362839614374
Procambarus clarkii,Arthropoda,2020-2024,5835,5,1159,0.7085991771301992,0.004314063848144953
Procambarus clarkii,Arthropoda,2020-2024,5869,1,479,0.16197516129818348,0.0020876826722338203
Procambarus clarkii,Arthropoda,2020-2024,5870,4,311,0.6964997004512712,0.012861736334405145
Procambarus clarkii,Arthropoda,2020-2024,5872,2,3843,0.2422988705246811,5.204267499349467e-4
Procambarus clarkii,Arthropoda,2020-2024,5874,4,501,0.6432315831554529,0.007984031936127744
Procambarus clarkii,Arthropoda,2020-2024,5876,1,144,0.20093500109845577,0.006944444444444444
Procambarus clarkii,Arthropoda,2020-2024,5878,1,121,0.20815895490223127,0.008264462809917356
Procambarus clarkii,Arthropoda,2020-2024,5885,1,176,0.19319379300543385,0.005681818181818182
Procambarus clarkii,Arthropoda,2020-2024,5886,1,142,0.20149734164610134,0.007042253521126761
Procambarus clarkii,Arthropoda,2020-2024,5902,1,4,0.6213349345596119,0.25
Procambarus clarkii,Arthropoda,2020-2024,5915,12,3883,1.4519722377699085,0.003090394025238218
Procambarus clarkii,Arthropoda,2020-2024,5929,1,14,0.36926937306885504,0.07142857142857142
Procambarus clarkii,Arthropoda,2020-2024,5949,5,111,1.059659043349022,0.04504504504504504
Procambarus clarkii,Arthropoda,2020-2024,5950,4,343,0.6848562597484956,0.011661807580174927
Procambarus clarkii,Arthropoda,2020-2024,5954,1,50,0.25433477814404226,0.02
Procambarus clarkii,Arthropoda,2020-2024,5958,3,596,0.4693427569194036,0.0050335570469798654
Procambarus clarkii,Arthropoda,2020-2024,5959,1,1096,0.1428503174633578,9.124087591240876e-4
Procambarus clarkii,Arthropoda,2020-2024,5960,5,1766,0.6687139592112847,0.0028312570781426952
Procambarus clarkii,Arthropoda,2020-2024,5961,3,1172,0.4244890657625443,0.002559726962457338
Procambarus clarkii,Arthropoda,2020-2024,5962,5,2050,0.6556446026903376,0.0024390243902439024
Procambarus clarkii,Arthropoda,2020-2024,5963,16,1040,2.3028418136190036,0.015384615384615385
Procambarus clarkii,Arthropoda,2020-2024,5964,3,673,0.46060095358427167,0.004457652303120356
Procambarus clarkii,Arthropoda,2020-2024,5965,1,1437,0.13753250250431137,6.958942240779402e-4
Procambarus clarkii,Arthropoda,2020-2024,5966,1,1078,0.14318872775021063,9.276437847866419e-4
Procambarus clarkii,Arthropoda,2020-2024,5967,4,984,0.5803290245218381,0.0040650406504065045
Procambarus clarkii,Arthropoda,2020-2024,5968,15,927,2.1952188408590456,0.016181229773462782
Procambarus clarkii,Arthropoda,2020-2024,6004,1,18,0.3396232718951086,0.05555555555555555
Procambarus clarkii,Arthropoda,2020-2024,6006,1,99,0.21714724095162588,0.010101010101010102
Procambarus clarkii,Arthropoda,2020-2024,6007,3,160,0.5903879684665034,0.01875
Procambarus clarkii,Arthropoda,2020-2024,6009,3,1146,0.4258396600268802,0.002617801047120419
Procambarus clarkii,Arthropoda,2020-2024,6040,1,28,0.2969742043733701,0.03571428571428571
Procambarus clarkii,Arthropoda,2020-2024,6051,1,444,0.16398619526897049,0.0022522522522522522
